source,target,weight
69825517c835c41957dffe41,69825517c835c41957e0174b,0.5
69825517c835c41957dffe41,69825516c835c41957dfdb65,0.5
69825517c835c41957e016c6,69825517c835c41957e016b4,0.11428571428571428
69825517c835c41957e016c6,69825517c835c41957e01662,0.28095238095238095
69825517c835c41957e016c6,69825517c835c41957e01661,0.047619047619047616
69825517c835c41957e016c6,69825517c835c41957e01644,0.11428571428571428
69825517c835c41957e016c6,69825517c835c41957e016ba,0.1
69825517c835c41957e016c6,69825517c835c41957e015f2,0.1
69825517c835c41957e016c6,69825517c835c41957e01627,0.047619047619047616
69825517c835c41957e016c6,69825517c835c41957e016b7,0.580952380952381
69825517c835c41957e016c6,69825517c835c41957e0164f,0.11428571428571428
69825517c835c41957e016c6,69825517c835c41957e015a4,0.580952380952381
69825517c835c41957e016c6,69825517c835c41957e0161f,0.2142857142857143
69825517c835c41957e016c6,69825517c835c41957e01620,0.580952380952381
69825517c835c41957e016c6,69825517c835c41957e015d3,0.11428571428571428
69825517c835c41957e016c6,69825517c835c41957e0157c,0.047619047619047616
69825517c835c41957e016c6,69825517c835c41957e015b0,0.48095238095238096
69825517c835c41957e016c6,69825517c835c41957e015be,0.41428571428571426
69825517c835c41957e016c6,69825517c835c41957e01617,0.047619047619047616
69825517c835c41957e016c6,69825517c835c41957e015db,0.06666666666666667
69825517c835c41957e016c6,69825516c835c41957dfefb2,0.047619047619047616
69825517c835c41957e016c6,69825517c835c41957e016d1,0.14761904761904762
69825517c835c41957e016c6,69825517c835c41957e01645,0.16666666666666669
69825517c835c41957e016c6,69825517c835c41957e01654,0.047619047619047616
69825517c835c41957e016c6,69825517c835c41957e016aa,0.047619047619047616
69825517c835c41957e016c6,69825517c835c41957e015e2,0.06666666666666667
69825517c835c41957e016c6,69825517c835c41957e016b3,0.1
69825517c835c41957e016c6,69825517c835c41957e0161b,0.2142857142857143
69825517c835c41957e016c6,69825517c835c41957e015cf,0.06666666666666667
69825517c835c41957e016c6,69825517c835c41957e0168f,0.047619047619047616
69825516c835c41957dff07c,69825516c835c41957dff0dc,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff05c,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0b1,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0ba,0.19298245614035087
69825516c835c41957dff07c,69825516c835c41957dff05e,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff069,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff063,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff06c,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff070,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff090,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff083,0.19298245614035087
69825516c835c41957dff07c,69825516c835c41957dff0cd,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0d0,0.19298245614035087
69825516c835c41957dff07c,69825516c835c41957dff0cf,0.19298245614035087
69825516c835c41957dff07c,69825516c835c41957dff0d6,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0b3,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff055,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0c8,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff05f,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff071,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0de,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff091,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff080,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff064,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0b2,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff082,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff09e,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff072,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff09d,0.19298245614035087
69825516c835c41957dff07c,69825516c835c41957dff0db,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff086,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff077,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0a2,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0d3,0.19298245614035087
69825516c835c41957dff07c,69825516c835c41957dff08f,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff06f,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0d9,0.02631578947368421
69825516c835c41957dff07c,69825516c835c41957dff0d1,0.02631578947368421
69825516c835c41957dfa8f3,69825516c835c41957dfce6c,0.3333333333333333
69825516c835c41957dfa8f3,69825516c835c41957dfccf0,0.3333333333333333
69825516c835c41957dfa8f3,69825516c835c41957dfcd2c,0.3333333333333333
69825516c835c41957dfa7e6,69825516c835c41957dfb5bd,0.5
69825516c835c41957dfa7e6,69825516c835c41957df9e69,1.0
69825516c835c41957dfa7e6,69825516c835c41957dfa542,0.5
69825516c835c41957dfca1d,69825516c835c41957dfc943,0.5
69825516c835c41957dfca1d,69825517c835c41957e00334,0.5
69825516c835c41957dfa4f4,69825517c835c41957e01261,1.0
69825516c835c41957dfa4f4,69825516c835c41957dfa3d9,1.0
69825517c835c41957dffd69,69825516c835c41957dfe0eb,1.0
69825517c835c41957dffd69,69825517c835c41957dff523,2.0
69825516c835c41957dff31f,69825516c835c41957dfc939,0.75
69825516c835c41957dff31f,69825517c835c41957dff416,0.75
69825516c835c41957dff31f,69825517c835c41957e01a80,0.25
69825516c835c41957dff31f,69825516c835c41957dff3c9,0.25
69825516c835c41957dfda96,69825516c835c41957dfba95,1.0
69825517c835c41957e01088,69825517c835c41957e01197,3.0
69825516c835c41957df9fab,69825517c835c41957dffa48,1.0
69825516c835c41957dfa9e8,69825516c835c41957dfe20d,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dfa5a4,0.7916666666666666
69825516c835c41957dfa9e8,69825516c835c41957dfab35,0.07142857142857142
69825516c835c41957dfa9e8,69825517c835c41957e00a2c,2.3769841269841274
69825516c835c41957dfa9e8,69825517c835c41957e00bf1,0.5
69825516c835c41957dfa9e8,69825516c835c41957dfd8b5,0.08333333333333333
69825516c835c41957dfa9e8,69825516c835c41957dfc107,0.1111111111111111
69825516c835c41957dfa9e8,69825516c835c41957dfb5b1,0.8611111111111112
69825516c835c41957dfa9e8,69825516c835c41957dfe2af,0.1111111111111111
69825516c835c41957dfa9e8,69825516c835c41957dfedaa,0.16666666666666666
69825516c835c41957dfa9e8,69825516c835c41957dfefc1,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dfd3f8,0.125
69825516c835c41957dfa9e8,69825516c835c41957dfe795,0.501984126984127
69825516c835c41957dfa9e8,69825517c835c41957e01001,0.16666666666666666
69825516c835c41957dfa9e8,69825516c835c41957dfedab,0.16666666666666666
69825516c835c41957dfa9e8,69825516c835c41957dff00a,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dfabe1,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dfefed,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dff009,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dfb940,0.16666666666666666
69825516c835c41957dfa9e8,69825516c835c41957dfe0e9,0.16666666666666666
69825516c835c41957dfa9e8,69825516c835c41957dfa168,0.5
69825516c835c41957dfa9e8,69825516c835c41957df9c99,1.6408730158730158
69825516c835c41957dfa9e8,69825517c835c41957e011ac,0.20833333333333331
69825516c835c41957dfa9e8,69825517c835c41957e00ded,0.3333333333333333
69825516c835c41957dfa9e8,69825516c835c41957dfa160,3.2103174603174605
69825516c835c41957dfa9e8,69825516c835c41957dfd8e7,0.20833333333333331
69825516c835c41957dfa9e8,69825517c835c41957e00654,0.1111111111111111
69825516c835c41957dfa9e8,69825517c835c41957dff799,0.1111111111111111
69825516c835c41957dfa9e8,69825516c835c41957dfef50,0.16666666666666666
69825516c835c41957dfa9e8,69825516c835c41957dfd404,0.16666666666666666
69825516c835c41957dfa9e8,69825517c835c41957e012b0,0.1111111111111111
69825516c835c41957dfa9e8,69825516c835c41957dfb9af,0.7916666666666666
69825516c835c41957dfa9e8,69825517c835c41957e01139,0.41865079365079366
69825516c835c41957dfa9e8,69825516c835c41957dfa8a4,0.20833333333333331
69825516c835c41957dfa9e8,69825516c835c41957dfd3ed,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dfd086,0.20833333333333331
69825516c835c41957dfa9e8,69825516c835c41957dfed83,0.3194444444444444
69825516c835c41957dfa9e8,69825517c835c41957e00bfc,0.1111111111111111
69825516c835c41957dfa9e8,69825516c835c41957dfe0e5,0.16666666666666666
69825516c835c41957dfa9e8,69825517c835c41957e0086e,0.125
69825516c835c41957dfa9e8,69825516c835c41957dfab5b,0.3333333333333333
69825516c835c41957dfa9e8,69825516c835c41957dfa813,0.3333333333333333
69825516c835c41957dfa9e8,69825517c835c41957e012da,0.07142857142857142
69825516c835c41957dfa9e8,69825516c835c41957dfd405,0.16666666666666666
69825516c835c41957dfada1,69825516c835c41957dfade7,2.25
69825516c835c41957dfada1,69825516c835c41957dfadfd,0.25
69825516c835c41957dfada1,69825516c835c41957dfadfb,0.25
69825516c835c41957dfada1,69825516c835c41957dfadbd,0.25
69825516c835c41957dfd2ef,69825517c835c41957dffce6,0.5
69825516c835c41957dfd2ef,69825516c835c41957dfd304,0.5
69825516c835c41957dfb9f7,69825516c835c41957dfba5d,1.0
69825517c835c41957e00476,69825517c835c41957dffc04,0.25
69825517c835c41957e00476,69825517c835c41957e004bc,0.25
69825517c835c41957e00476,69825516c835c41957dfe0e1,0.25
69825517c835c41957e00476,69825517c835c41957e01aa2,0.25
69825516c835c41957dfa28a,69825516c835c41957df9e7e,0.5833333333333333
69825516c835c41957dfa28a,69825516c835c41957df9f97,0.5833333333333333
69825516c835c41957dfa28a,69825516c835c41957dfa528,0.25
69825516c835c41957dfa28a,69825516c835c41957df9f96,0.5833333333333333
69825516c835c41957dfedd8,69825517c835c41957e002c4,0.5
69825516c835c41957dfedd8,69825517c835c41957dffae9,0.5
69825516c835c41957dfedd8,69825517c835c41957e011f8,0.5
69825516c835c41957dfedd8,69825517c835c41957e0079b,0.5
69825516c835c41957dfa3a3,69825516c835c41957dfd5a7,0.16666666666666666
69825516c835c41957dfa3a3,69825517c835c41957dff882,0.6666666666666666
69825516c835c41957dfa3a3,69825516c835c41957dfdd16,0.16666666666666666
69825516c835c41957dfa3a3,69825516c835c41957dfca71,0.16666666666666666
69825516c835c41957dfa3a3,69825516c835c41957dfdd11,0.6666666666666666
69825516c835c41957dfa3a3,69825516c835c41957dfda37,0.16666666666666666
69825516c835c41957dfc06a,69825517c835c41957e004b6,0.3333333333333333
69825516c835c41957dfc06a,69825516c835c41957dfa333,0.3333333333333333
69825516c835c41957dfc06a,69825517c835c41957dff94f,0.8333333333333333
69825516c835c41957dfc06a,69825516c835c41957dfa8d4,0.5
69825516c835c41957dfdc4e,69825516c835c41957dfac61,0.5
69825516c835c41957dfdc4e,69825516c835c41957dfb4d7,0.5
69825516c835c41957dfe402,69825516c835c41957dfe3f8,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe3da,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe406,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe3f3,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe3ed,0.07142857142857142
69825516c835c41957dfe402,69825517c835c41957e00d6c,1.0
69825516c835c41957dfe402,69825516c835c41957dfe414,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe3d7,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe3d6,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe40c,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe413,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe417,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe420,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe3ef,0.07142857142857142
69825516c835c41957dfe402,69825516c835c41957dfe3d4,0.07142857142857142
69825517c835c41957e004f3,69825517c835c41957e004ea,1.0
69825516c835c41957dfbc23,69825516c835c41957dfbc09,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbea,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbe4,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbba,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbc0f,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbb8,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbb7,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbc10,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbc20,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbb2,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbf8,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbd4,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbb9,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbc2c,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbfd,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbc0e,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbc27,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbc1b,0.05
69825516c835c41957dfbc23,69825516c835c41957dfbbc3,0.05
69825517c835c41957dffd49,69825517c835c41957dffd58,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd3d,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd63,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd59,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd5a,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd3e,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957e01276,0.037037037037037035
69825517c835c41957dffd49,69825517c835c41957dffd3c,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd5c,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd62,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd39,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd64,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd5e,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd44,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd36,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd3b,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd60,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd4f,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957e012a7,0.037037037037037035
69825517c835c41957dffd49,69825517c835c41957dffd50,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd42,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd35,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd43,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd47,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd3f,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd53,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd45,0.07407407407407407
69825517c835c41957dffd49,69825517c835c41957dffd54,0.07407407407407407
69825516c835c41957dfe869,69825516c835c41957dfc2e8,0.14285714285714285
69825516c835c41957dfe869,69825517c835c41957e01811,0.25
69825516c835c41957dfe869,69825517c835c41957dff7a3,1.2095238095238094
69825516c835c41957dfe869,69825516c835c41957dfd2c1,0.7095238095238096
69825516c835c41957dfe869,69825516c835c41957dfbd2b,0.30952380952380953
69825516c835c41957dfe869,69825516c835c41957dfa0b1,0.25
69825516c835c41957dfe869,69825517c835c41957e0069b,1.7095238095238094
69825516c835c41957dfe869,69825517c835c41957e01810,0.2
69825516c835c41957dfe869,69825516c835c41957dfbd2d,0.3666666666666667
69825516c835c41957dfe869,69825516c835c41957dfbd25,0.14285714285714285
69825516c835c41957dfe869,69825517c835c41957dffa4b,1.7095238095238094
69825516c835c41957dfca4a,69825517c835c41957e012aa,1.0
69825517c835c41957e0034c,69825516c835c41957df9dce,1.0
69825516c835c41957dfa16c,69825516c835c41957dfa96e,1.6388888888888888
69825516c835c41957dfa16c,69825516c835c41957dfdc15,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957dfd889,0.05555555555555555
69825516c835c41957dfa16c,69825517c835c41957e00d49,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957df9f2c,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957dfbb3a,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957dfe123,0.05555555555555555
69825516c835c41957dfa16c,69825517c835c41957dff88b,0.3055555555555556
69825516c835c41957dfa16c,69825517c835c41957dffb45,0.05555555555555555
69825516c835c41957dfa16c,69825517c835c41957e00628,0.6388888888888888
69825516c835c41957dfa16c,69825516c835c41957dfef54,0.05555555555555555
69825516c835c41957dfa16c,69825517c835c41957e0088e,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957dfc16e,0.6388888888888888
69825516c835c41957dfa16c,69825516c835c41957dfdfa6,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957dfa352,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957dfd70f,0.05555555555555555
69825516c835c41957dfa16c,69825516c835c41957dfe802,0.05555555555555555
69825516c835c41957dfa16c,69825517c835c41957e0042c,0.05555555555555555
69825516c835c41957dfca24,69825516c835c41957dfca23,5.0
69825516c835c41957dfbd25,69825516c835c41957dfc2e8,0.14285714285714285
69825516c835c41957dfbd25,69825517c835c41957dff7a3,0.14285714285714285
69825516c835c41957dfbd25,69825516c835c41957dfd2c1,0.14285714285714285
69825516c835c41957dfbd25,69825516c835c41957dfbd2b,0.14285714285714285
69825516c835c41957dfbd25,69825517c835c41957e0069b,0.14285714285714285
69825516c835c41957dfbd25,69825517c835c41957dffa4b,0.14285714285714285
69825516c835c41957dfbaa4,69825516c835c41957dfba9f,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfba97,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfbaa0,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfbaa1,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfbaa2,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfbaa5,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfba98,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfba96,0.1111111111111111
69825516c835c41957dfbaa4,69825516c835c41957dfbaa3,0.1111111111111111
69825516c835c41957dfd2d9,69825516c835c41957dfdc61,0.07142857142857142
69825516c835c41957dfd2d9,69825516c835c41957dfa720,0.07142857142857142
69825516c835c41957dfd2d9,69825517c835c41957dff930,0.40476190476190477
69825516c835c41957dfd2d9,69825516c835c41957dfccad,0.07142857142857142
69825516c835c41957dfd2d9,69825516c835c41957dfa761,0.25
69825516c835c41957dfd2d9,69825517c835c41957e00bf6,0.40476190476190477
69825516c835c41957dfd2d9,69825517c835c41957e00726,0.25
69825516c835c41957dfd2d9,69825516c835c41957dfcd80,0.07142857142857142
69825516c835c41957dfd2d9,69825516c835c41957dfa73b,0.07142857142857142
69825516c835c41957dfd2d9,69825516c835c41957dfe793,0.07142857142857142
69825516c835c41957dfd2d9,69825516c835c41957dfa8f6,0.07142857142857142
69825516c835c41957dfd2d9,69825517c835c41957e00950,0.25
69825516c835c41957dfd2d9,69825517c835c41957e01108,0.07142857142857142
69825516c835c41957dfd2d9,69825516c835c41957dfe801,0.40476190476190477
69825516c835c41957dfd2d9,69825517c835c41957e00fc5,0.07142857142857142
69825516c835c41957dfd2d9,69825516c835c41957dff27c,0.07142857142857142
69825516c835c41957dfd2d9,69825517c835c41957e00d24,0.25
69825516c835c41957dfd2d9,69825516c835c41957dfa0e9,1.0
69825516c835c41957dfd2d9,69825516c835c41957dfc328,0.07142857142857142
69825516c835c41957dfab25,69825516c835c41957dfbc9f,0.5
69825516c835c41957dfab25,69825516c835c41957dfa548,0.5
69825516c835c41957dfca70,69825516c835c41957dfda2b,0.09090909090909091
69825516c835c41957dfca70,69825517c835c41957e0119f,0.09090909090909091
69825516c835c41957dfca70,69825516c835c41957dfa3a9,0.09090909090909091
69825516c835c41957dfca70,69825517c835c41957dffca7,0.09090909090909091
69825516c835c41957dfca70,69825516c835c41957dfca71,0.5909090909090909
69825516c835c41957dfca70,69825517c835c41957e005bf,0.09090909090909091
69825516c835c41957dfca70,69825516c835c41957dff357,0.09090909090909091
69825516c835c41957dfca70,69825516c835c41957dfca72,0.5909090909090909
69825516c835c41957dfca70,69825516c835c41957dfe66e,0.16666666666666666
69825516c835c41957dfca70,69825516c835c41957dff3b6,0.16666666666666666
69825516c835c41957dfca70,69825516c835c41957dfa122,0.09090909090909091
69825516c835c41957dfca70,69825516c835c41957dfe66d,0.16666666666666666
69825516c835c41957dfca70,69825516c835c41957dfca6f,0.5909090909090909
69825516c835c41957dfca70,69825516c835c41957dfda3e,0.09090909090909091
69825516c835c41957dfd21a,69825516c835c41957dfd20f,1.0
69825516c835c41957dfc16e,69825516c835c41957dfd889,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfef54,0.05555555555555555
69825516c835c41957dfc16e,69825517c835c41957e0088e,0.05555555555555555
69825516c835c41957dfc16e,69825517c835c41957e00648,0.16666666666666666
69825516c835c41957dfc16e,69825516c835c41957dfa352,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfd70f,0.05555555555555555
69825516c835c41957dfc16e,69825517c835c41957e010f4,0.16666666666666666
69825516c835c41957dfc16e,69825516c835c41957df9f2c,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfbb3a,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfe795,0.16666666666666666
69825516c835c41957dfc16e,69825517c835c41957dff88b,0.3055555555555556
69825516c835c41957dfc16e,69825517c835c41957e00628,3.638888888888889
69825516c835c41957dfc16e,69825517c835c41957e0042c,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfa96e,0.6388888888888888
69825516c835c41957dfc16e,69825517c835c41957e00d49,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957df9c99,0.16666666666666666
69825516c835c41957dfc16e,69825516c835c41957dfe123,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfdfa6,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfe802,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfdc15,0.05555555555555555
69825516c835c41957dfc16e,69825516c835c41957dfed83,0.16666666666666666
69825516c835c41957dfc16e,69825517c835c41957dffb45,0.05555555555555555
69825517c835c41957e00564,69825516c835c41957dfba70,1.0
69825516c835c41957dfa034,69825517c835c41957e00d4d,0.5
69825516c835c41957dfa034,69825517c835c41957e00d4e,0.5
69825517c835c41957e01103,69825517c835c41957e01106,1.0
69825517c835c41957e01103,69825516c835c41957dff258,1.0
69825517c835c41957e01103,69825517c835c41957e00b87,1.0
69825516c835c41957dfd303,69825516c835c41957dfb5bf,0.39285714285714285
69825516c835c41957dfd303,69825516c835c41957dfc836,0.14285714285714285
69825516c835c41957dfd303,69825516c835c41957dfe4b3,0.25
